Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
6572728943,2019-12-13 01:59:52,2019-12-12 19:30:00,Columbia,California,209,Charities,N
9494016598,2019-12-13 02:05:45,2019-12-12 14:08:00,,California,949,No Subject Provided,Y
8882944213,2019-12-13 02:05:51,2019-12-10 08:23:00,Irvine,California,949,Computer  & technical support,Y
2813836975,2019-12-13 02:06:35,2019-12-12 17:40:00,Cleveland,Tennessee,423,"Calls pretending to be government, businesses, or family and friends",Y
6235229322,2019-12-13 02:07:51,2019-12-12 16:21:00,,Arizona,480,Home improvement  & cleaning,Y
4805241982,2019-12-13 02:10:16,2019-12-12 13:05:00,,Arizona,480,"Reducing your debt (credit cards, mortgage, student loans)",Y
2815099323,2019-12-13 02:11:13,2019-12-12 12:56:00,,California,415,"Calls pretending to be government, businesses, or family and friends",Y
9177810655,2019-12-13 02:13:48,2019-12-11 09:20:00,,Arizona,480,"Reducing your debt (credit cards, mortgage, student loans)",Y
8053995606,2019-12-13 02:16:37,2019-12-12 12:40:00,CAMARILLO,California,805,No Subject Provided,N
2029729780,2019-12-13 02:16:58,2019-12-12 15:44:00,Plano,Texas,972,Dropped call or no message,Y
8053421162,2019-12-13 02:17:37,2019-12-12 11:26:00,CAMARILLO,California,805,No Subject Provided,N
,2019-12-13 02:18:25,2019-12-12 14:09:00,,Maryland,410,Other,N
8052938324,2019-12-13 02:18:31,2019-12-12 11:25:00,CAMARILLO,California,805,No Subject Provided,N
2162524037,2019-12-13 02:23:05,2019-12-12 16:38:00,,Ohio,216,No Subject Provided,N
3212046704,2019-12-13 02:28:25,2019-12-11 12:35:00,Mililani,Hawaii,808,Dropped call or no message,Y
6187989835,2019-12-13 02:30:19,2019-12-12 18:41:00,Buffalo Grove,Illinois,847,"Calls pretending to be government, businesses, or family and friends",Y
2029181976,2019-12-13 02:31:31,2019-12-12 15:46:00,,California,323,No Subject Provided,N
9168504096,2019-12-13 02:32:57,2019-12-11 08:39:00,,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
4102204379,2019-12-13 02:34:32,2019-12-12 16:24:00,Jessup,Maryland,410,"Calls pretending to be government, businesses, or family and friends",Y
4102204379,2019-12-13 02:35:34,2019-12-12 16:25:00,Jessup,Maryland,410,"Calls pretending to be government, businesses, or family and friends",Y
4102204379,2019-12-13 02:36:45,2019-12-12 16:25:00,Jessup,Maryland,410,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-13 02:42:56,2019-12-01 09:07:00,Mount Vernon,New York,914,"Calls pretending to be government, businesses, or family and friends",Y
2678964536,2019-12-13 02:50:04,2019-12-12 07:58:00,Woodlake,California,559,Other,Y
8508481146,2019-12-13 03:00:09,2019-12-12 17:16:00,,Illinois,773,No Subject Provided,Y
9062422161,2019-12-13 03:06:46,2019-12-12 17:28:00,,Michigan,906,Medical  & prescriptions,Y
7022456617,2019-12-13 03:22:13,2019-12-12 13:48:00,,Nevada,702,No Subject Provided,Y
4166798956,2019-12-13 03:23:14,2019-12-12 11:50:00,,Nevada,702,No Subject Provided,Y
5167143840,2019-12-13 03:24:09,2019-12-12 09:08:00,,Nevada,702,No Subject Provided,Y
8887431358,2019-12-13 03:25:03,2019-12-11 15:47:00,,Nevada,702,No Subject Provided,N
7024252668,2019-12-13 03:25:58,2019-12-11 12:43:00,,Nevada,702,No Subject Provided,N
8887431358,2019-12-13 03:27:13,2019-12-11 09:23:00,,Nevada,702,No Subject Provided,N
4166798956,2019-12-13 03:28:01,2019-12-11 09:39:00,,Nevada,702,No Subject Provided,N
8778817015,2019-12-13 03:32:03,2019-12-12 11:12:00,IDEM,Illinois,630,No Subject Provided,Y
7705344580,2019-12-13 03:36:18,2019-12-09 13:09:00,IDEM,Illinois,630,No Subject Provided,Y
6614511076,2019-12-13 03:38:28,2019-12-12 14:28:00,Fredericksburg,Virginia,339,Medical  & prescriptions,Y
8002157742,2019-12-13 03:39:32,2019-12-12 22:00:00,Mount Airy,Maryland,443,Dropped call or no message,N
7084431443,2019-12-13 03:48:16,2019-12-12 15:25:00,idem,Illinois,630,No Subject Provided,Y
8596898442,2019-12-13 03:49:25,2019-12-11 11:47:00,FLORENCE,Kentucky,859,No Subject Provided,N
8599359921,2019-12-13 03:50:22,2019-12-11 16:06:00,FLORENCE,Kentucky,859,No Subject Provided,N
2703701687,2019-12-13 03:51:17,2019-12-11 16:28:00,FLORENCE,Kentucky,859,No Subject Provided,N
8178391538,2019-12-13 03:51:44,2019-10-14 17:03:00,,Texas,817,No Subject Provided,Y
8596898350,2019-12-13 03:52:15,2019-12-12 17:26:00,FLORENCE,Kentucky,859,No Subject Provided,N
8335067157,2019-12-13 03:53:33,2019-12-12 15:52:00,FLORENCE,Kentucky,859,No Subject Provided,N
6304158789,2019-12-13 03:53:43,2019-12-12 13:09:00,idem,Illinois,630,No Subject Provided,Y
8335067157,2019-12-13 03:54:14,2019-12-12 17:47:00,FLORENCE,Kentucky,859,No Subject Provided,N
8596898350,2019-12-13 03:55:27,2019-12-12 17:26:00,FLORENCE,Kentucky,859,No Subject Provided,N
2707142531,2019-12-13 03:56:26,2019-12-12 17:35:00,FLORENCE,Kentucky,859,No Subject Provided,N
6033804616,2019-12-13 04:02:20,2019-12-12 14:59:00,Hampton,New Hampshire,603,Warranties  & protection plans,Y
9192497526,2019-12-13 04:04:40,2019-12-12 00:00:00,Waterbury,Connecticut,203,"Calls pretending to be government, businesses, or family and friends",Y
4692098222,2019-12-13 04:08:15,2019-11-03 11:28:00,,Texas,817,No Subject Provided,Y
7143759767,2019-12-13 04:08:50,2019-12-12 18:40:00,Fullerton,California,714,Dropped call or no message,N
9726450979,2019-12-13 04:09:44,2019-12-11 19:25:00,Marstons mills,Massachusetts,508,Work from home  & other ways to make money,Y
4242407314,2019-12-13 04:10:31,2019-12-11 00:00:00,Torrance,California,310,"Calls pretending to be government, businesses, or family and friends",Y
8179917588,2019-12-13 04:12:38,2019-09-05 19:45:00,,Texas,817,No Subject Provided,Y
,2019-12-13 04:14:55,2019-09-05 21:02:00,,Texas,817,No Subject Provided,Y
8179917588,2019-12-13 04:18:03,2019-09-05 21:02:00,,Texas,817,No Subject Provided,Y
5615624099,2019-12-13 04:21:31,2019-12-12 14:19:00,WPB,Florida,561,No Subject Provided,N
7243651000,2019-12-13 04:22:47,2019-12-12 14:08:00,WPB,Florida,561,No Subject Provided,N
8558611898,2019-12-13 04:28:18,2019-10-04 16:02:00,,Texas,817,No Subject Provided,Y
5165197728,2019-12-13 04:32:28,2019-12-12 10:00:00,Corona,New York,646,Warranties  & protection plans,Y
8448414168,2019-12-13 04:39:05,2019-12-12 12:42:00,,Florida,904,"Calls pretending to be government, businesses, or family and friends",Y
5187043327,2019-12-13 04:48:30,2019-12-07 12:55:00,,Virginia,703,"Reducing your debt (credit cards, mortgage, student loans)",Y
5015051045,2019-12-13 05:00:17,2019-12-12 14:22:00,,Arkansas,501,No Subject Provided,Y
4047972812,2019-12-13 05:04:13,2019-09-24 18:00:00,Atlanta,Georgia,404,"Calls pretending to be government, businesses, or family and friends",Y
8639912000,2019-12-13 05:04:23,2019-12-12 12:53:00,Sebastian,Florida,863,Warranties  & protection plans,Y
6012584103,2019-12-13 05:19:02,2019-12-12 23:05:00,HOD ASHARON,New York,585,No Subject Provided,N
8454777144,2019-12-13 05:20:40,2019-12-12 19:59:00,HOD ASHARON,New York,585,No Subject Provided,N
8888699058,2019-12-13 05:21:54,2019-12-12 18:50:00,HOD ASHARON,New York,585,No Subject Provided,N
8454777144,2019-12-13 05:23:20,2019-12-11 20:24:00,HOD ASHARON,New York,585,No Subject Provided,N
6319939071,2019-12-13 05:24:15,2019-12-11 17:31:00,HOD ASHARON,New York,585,No Subject Provided,N
8888699058,2019-12-13 05:25:15,2019-12-11 15:30:00,HOD ASHARON,New York,585,No Subject Provided,N
8005190262,2019-12-13 05:25:17,2019-12-06 11:41:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
8006646522,2019-12-13 05:25:46,2019-12-06 14:42:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
8002061113,2019-12-13 05:26:19,2019-12-09 10:57:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
6012584103,2019-12-13 05:26:45,2019-12-10 23:50:00,HOD ASHARON,New York,585,No Subject Provided,N
8009320065,2019-12-13 05:26:55,2019-12-09 11:33:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
8001989605,2019-12-13 05:27:24,2019-12-10 11:08:00,,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
,2019-12-13 05:27:29,2019-12-02 07:00:00,,North Carolina,910,No Subject Provided,Y
5183182657,2019-12-13 05:28:05,2019-12-10 20:50:00,HOD ASHARON,New York,585,No Subject Provided,N
3159756535,2019-12-13 05:28:50,2019-12-10 20:28:00,HOD ASHARON,New York,585,No Subject Provided,N
,2019-12-13 05:29:12,2019-12-12 13:42:00,Boise,Idaho,800,"Calls pretending to be government, businesses, or family and friends",Y
2673390766,2019-12-13 05:37:36,2019-12-12 19:10:00,Silver Spring,Maryland,301,Dropped call or no message,Y
,2019-12-13 05:47:54,2019-12-05 00:00:00,,,800,No Subject Provided,Y
4403164178,2019-12-13 05:55:36,2019-12-12 16:13:00,,Ohio,440,No Subject Provided,N
8582162496,2019-12-13 05:55:47,2019-12-12 16:21:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
4403533502,2019-12-13 05:56:42,2019-12-12 18:09:00,,Ohio,440,No Subject Provided,N
3306478118,2019-12-13 05:57:32,2019-12-12 15:26:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
2106643124,2019-12-13 05:58:21,2019-12-04 11:14:00,,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
3303836412,2019-12-13 05:58:22,2019-12-12 16:03:00,,Ohio,330,Dropped call or no message,N
6146498262,2019-12-13 05:59:19,2019-12-12 16:05:00,,Ohio,330,"Energy, solar,  & utilities",Y
2063126721,2019-12-13 05:59:31,2019-12-11 12:16:00,Annapolis,Maryland,410,Other,N
,2019-12-13 06:00:59,2019-12-13 00:00:00,,,800,No Subject Provided,Y
4239118489,2019-12-13 06:03:43,2019-12-12 14:31:00,,Tennessee,423,No Subject Provided,N
2092276474,2019-12-13 06:09:54,2019-12-12 18:02:00,San Francisco,California,415,Charities,Y
7186572866,2019-12-13 06:11:20,2019-12-11 15:51:00,,North Carolina,919,No Subject Provided,N
2699131219,2019-12-13 06:11:21,2019-12-12 20:49:00,,Michigan,269,No Subject Provided,Y
7180932620,2019-12-13 06:12:57,2019-12-11 13:04:00,,North Carolina,919,No Subject Provided,N
7183202569,2019-12-13 06:14:48,2019-12-10 10:15:00,,North Carolina,919,No Subject Provided,N
5123609801,2019-12-13 06:18:48,2019-12-12 19:19:00,,Virginia,703,No Subject Provided,Y
8668500262,2019-12-13 06:19:33,2019-12-12 12:46:00,,Virginia,703,No Subject Provided,Y
7576935121,2019-12-13 06:20:08,2019-12-11 15:56:00,,Virginia,703,No Subject Provided,Y
2393479298,2019-12-13 06:20:55,2019-12-09 17:50:00,,Virginia,703,No Subject Provided,Y
2393479298,2019-12-13 06:21:29,2019-12-09 15:02:00,,Virginia,703,No Subject Provided,Y
9412026818,2019-12-13 06:21:59,2019-12-09 13:58:00,,Virginia,703,No Subject Provided,Y
2393091365,2019-12-13 06:22:31,2019-12-09 12:18:00,,Virginia,703,No Subject Provided,Y
6469973100,2019-12-13 06:22:32,2019-12-12 20:47:00,,New York,917,No Subject Provided,Y
8778591146,2019-12-13 06:23:09,2019-12-09 10:22:00,,Virginia,703,No Subject Provided,Y
9082848637,2019-12-13 06:23:26,2019-12-12 09:59:00,Hackettstown,New Jersey,908,"Calls pretending to be government, businesses, or family and friends",Y
8884438497,2019-12-13 06:24:15,2019-12-12 15:15:00,,Wisconsin,920,No Subject Provided,N
2392373989,2019-12-13 06:23:48,2019-12-07 13:58:00,,Virginia,703,No Subject Provided,Y
2142831316,2019-12-13 06:24:25,2019-12-06 19:38:00,,Virginia,703,No Subject Provided,Y
8778589914,2019-12-13 06:24:54,2019-12-06 17:07:00,,Virginia,703,No Subject Provided,Y
4123189375,2019-12-13 06:29:05,2019-12-12 11:23:00,Valencia,Pennsylvania,412,Warranties  & protection plans,N
8772049613,2019-12-13 06:29:26,2019-12-12 11:19:00,rex,Georgia,770,No Subject Provided,Y
6234719679,2019-12-13 06:30:14,2019-12-12 17:23:00,,Connecticut,860,No Subject Provided,N
3054398869,2019-12-13 06:32:53,2019-12-12 09:35:00,Miami,Florida,305,No Subject Provided,N
4704289997,2019-12-13 06:32:56,2019-12-12 16:02:00,rex,Georgia,770,Other,Y
9194231463,2019-12-13 06:35:06,2019-12-12 16:50:00,,North Carolina,919,No Subject Provided,N
8772047720,2019-12-13 06:35:37,2019-12-12 16:24:00,rex,Georgia,770,Other,Y
5126419623,2019-12-13 06:36:02,2019-12-12 12:57:00,austin,Texas,512,Dropped call or no message,N
8284643755,2019-12-13 06:36:05,2019-12-11 11:30:00,,North Carolina,919,No Subject Provided,N
5713511520,2019-12-13 06:36:33,2019-12-12 15:00:00,,Virginia,571,Dropped call or no message,N
5122655479,2019-12-13 06:37:00,2019-12-12 11:38:00,austin,Texas,512,Dropped call or no message,N
6148245770,2019-12-13 06:37:25,2019-12-09 19:55:00,,North Carolina,919,No Subject Provided,N
5712824003,2019-12-13 06:37:30,2019-12-12 13:01:00,,Virginia,571,Dropped call or no message,N
8559641795,2019-12-13 06:38:26,2019-12-09 16:36:00,,North Carolina,919,No Subject Provided,N
2125990339,2019-12-13 06:39:08,2019-12-11 11:41:00,,Montana,406,No Subject Provided,Y
4063284401,2019-12-13 06:40:19,2019-12-12 10:28:00,,Montana,406,No Subject Provided,Y
2707456354,2019-12-13 06:41:31,2019-12-13 12:49:00,,Montana,406,No Subject Provided,Y
9528831942,2019-12-13 06:44:21,2019-12-12 19:44:00,Lakeville,Minnesota,952,"Reducing your debt (credit cards, mortgage, student loans)",Y
6197012767,2019-12-13 06:47:21,2019-12-10 12:12:00,,California,510,Dropped call or no message,Y
4012053364,2019-12-13 06:53:52,2019-12-12 21:02:00,,Rhode Island,401,No Subject Provided,Y
8006655154,2019-12-13 06:56:44,2019-12-12 00:00:00,Sun lakes,Arizona,480,No Subject Provided,Y
2035756499,2019-12-13 06:57:03,2019-12-12 09:19:00,,Connecticut,203,No Subject Provided,Y
8778586712,2019-12-13 07:00:54,2019-12-12 11:35:00,,Connecticut,203,No Subject Provided,Y
6503847097,2019-12-13 07:01:01,2019-11-14 14:08:00,Boulder,Colorado,650,Other,Y
8005326344,2019-12-13 07:01:05,2019-12-13 04:48:00,Provo,Utah,714,Dropped call or no message,Y
2024127384,2019-12-13 07:01:27,2019-12-12 16:53:00,,Wisconsin,608,No Subject Provided,Y
6086275548,2019-12-13 07:02:51,2019-12-12 12:33:00,,Wisconsin,608,No Subject Provided,Y
2123373900,2019-12-13 07:03:17,2019-12-06 15:55:00,Eagleville,Pennsylvania,484,"Calls pretending to be government, businesses, or family and friends",Y
9287180632,2019-12-13 07:04:51,2019-12-12 10:59:00,,Wisconsin,608,No Subject Provided,Y
8557692926,2019-12-13 07:04:51,2019-12-12 17:56:00,,Connecticut,203,No Subject Provided,Y
7327346739,2019-12-13 07:09:54,2019-12-12 11:22:00,,Massachusetts,978,No Subject Provided,Y
8009505114,2019-12-13 07:11:45,2019-12-12 11:41:00,,Ohio,330,No Subject Provided,N
7673150721,2019-12-13 07:16:13,2019-12-12 23:36:00,Augusta,Georgia,706,No Subject Provided,Y
4842490781,2019-12-13 07:16:55,2019-12-12 20:37:00,Levittown,Pennsylvania,215,No Subject Provided,N
179547001114,2019-12-13 07:19:50,2019-12-12 12:05:00,,Kansas,785,No Subject Provided,N
8882004840,2019-12-13 07:21:54,2019-10-07 09:00:00,Wantagh,New York,516,No Subject Provided,N
4694301640,2019-12-13 07:24:09,2019-12-12 12:02:00,Sanger,Texas,940,"Energy, solar,  & utilities",Y
9496475449,2019-12-13 07:26:27,2019-12-10 14:48:00,Sanger,Texas,940,Dropped call or no message,N
5103940441,2019-12-13 07:26:35,2019-12-12 16:05:00,North Port,Florida,941,Dropped call or no message,Y
4403599889,2019-12-13 07:27:08,2019-12-10 12:01:00,Brooklyn,New York,917,Warranties  & protection plans,Y
4693421139,2019-12-13 07:28:42,2019-12-10 10:30:00,Sanger,Texas,940,Other,N
9405656083,2019-12-13 07:31:14,2019-12-10 09:39:00,Sanger,Texas,940,Other,N
5089958813,2019-12-13 07:32:18,2019-12-12 17:30:00,,Massachusetts,508,No Subject Provided,N
2523511046,2019-12-13 07:31:43,2019-12-12 21:30:00,Wilmington,North Carolina,910,"Calls pretending to be government, businesses, or family and friends",Y
5108358440,2019-12-13 07:32:10,2019-12-12 16:08:00,Suffolk,Virginia,757,"Reducing your debt (credit cards, mortgage, student loans)",Y
9406676871,2019-12-13 07:32:45,2019-12-09 14:07:00,Sanger,Texas,940,"Reducing your debt (credit cards, mortgage, student loans)",Y
2819796198,2019-12-13 07:33:48,2019-12-12 10:05:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
5108358440,2019-12-13 07:33:57,2019-12-12 17:26:00,Suffolk,Virginia,757,"Reducing your debt (credit cards, mortgage, student loans)",Y
5407795832,2019-12-13 07:34:13,2019-12-12 00:00:00,,Virginia,540,Vacation  & timeshares,Y
4126468374,2019-12-13 07:34:13,2019-12-12 11:40:00,Jacksonville,Florida,904,Computer  & technical support,Y
5089121634,2019-12-13 07:34:28,2019-12-12 16:34:00,,Massachusetts,508,No Subject Provided,Y
7246315424,2019-12-13 07:34:40,2019-12-08 09:14:00,Sanger,Texas,940,Dropped call or no message,N
2811452412,2019-12-13 07:34:59,2019-12-12 16:54:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
000000000000,2019-12-13 07:35:21,2019-12-12 14:32:00,,North Carolina,910,"Calls pretending to be government, businesses, or family and friends",Y
2817191291,2019-12-13 07:35:50,2019-12-12 15:42:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
5108358440,2019-12-13 07:35:56,2019-12-12 17:27:00,Suffolk,Virginia,757,"Reducing your debt (credit cards, mortgage, student loans)",Y
5402152160,2019-12-13 07:35:58,2019-12-10 09:11:00,,Virginia,540,Home security  & alarms,Y
5182971911,2019-12-13 07:36:01,2019-11-11 18:33:00,,New York,518,No Subject Provided,Y
5136549982,2019-12-13 07:36:08,2019-12-12 11:27:00,cincinnati,Ohio,513,"Energy, solar,  & utilities",Y
5136549982,2019-12-13 07:36:58,2019-12-12 13:36:00,cincinnati,Ohio,513,"Energy, solar,  & utilities",Y
8778673096,2019-12-13 07:37:44,2019-12-12 13:09:00,Mogadore,Ohio,330,No Subject Provided,Y
5132653947,2019-12-13 07:37:58,2019-12-12 12:59:00,cincinnati,Ohio,513,No Subject Provided,Y
2815821633,2019-12-13 07:38:12,2019-12-12 14:01:00,Port Saint Lucie,Florida,772,No Subject Provided,N
2013994284,2019-12-13 07:38:37,2019-12-12 15:36:00,,Georgia,770,Computer  & technical support,Y
2027691081,2019-12-13 07:38:50,2019-12-12 19:19:00,cincinnati,Ohio,513,No Subject Provided,Y
2819796198,2019-12-13 07:39:15,2019-12-12 10:05:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
,2019-12-13 07:39:55,2019-12-11 13:00:00,Miami,Florida,786,Medical  & prescriptions,N
7721419318,2019-12-13 07:40:27,2019-12-11 15:05:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
9553387867,2019-12-13 07:40:49,2019-12-11 12:37:00,Mogadore,Ohio,330,No Subject Provided,Y
2092850924,2019-12-13 07:40:56,2019-12-12 12:03:00,Luray,Virginia,703,No Subject Provided,Y
7722728437,2019-12-13 07:41:35,2019-12-06 12:52:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
8434838871,2019-12-13 07:42:21,2019-12-12 12:28:00,Luray,Virginia,703,No Subject Provided,Y
6308663161,2019-12-13 07:43:15,2019-12-02 14:36:00,Port Saint Lucie,Florida,772,No Subject Provided,Y
2155830351,2019-12-13 07:43:34,2019-12-12 13:59:00,Luray,Virginia,703,No Subject Provided,Y
8009346489,2019-12-13 07:43:51,2019-12-09 10:23:00,HARRISBURG,Pennsylvania,717,No Subject Provided,N
7036325000,2019-12-13 07:43:52,2019-12-12 10:00:00,osprey,Florida,201,No Subject Provided,Y
3306288066,2019-12-13 07:44:23,2019-12-12 12:34:00,Mogadore,Ohio,330,No Subject Provided,Y
24174441190,2019-12-13 07:44:34,2019-12-12 17:10:00,Luray,Virginia,703,No Subject Provided,Y
5657816854,2019-12-13 07:45:38,2019-12-12 17:02:00,,Kentucky,502,No Subject Provided,N
7173735537,2019-12-13 07:45:50,2019-12-12 13:53:00,HARRISBURG,Pennsylvania,717,Vacation  & timeshares,Y
2012137684,2019-12-13 07:47:43,2019-12-10 16:00:00,osprey,Florida,201,No Subject Provided,N
8005368566,2019-12-13 07:47:51,2019-12-12 09:48:00,NY,New York,917,Other,Y
7079200861,2019-12-13 07:49:25,2019-11-18 19:23:00,The Villages,Florida,352,Other,Y
